,Unnamed: 0,supplier,brand_owner,distributor,manufacturer_country,brand_name_fa,preprocessed_index
17424,17424,دارو سازی اسوه,دارو سازی اسوه,پخش رازی,ایران,روکسیکام   تزریقی پرنترال 20 mg/1ml  ml,17424
17425,17425,داروسازی امین,داروسازی امین,پخش رازی,ایران,آ اس آ   قرص انتریک کوتد خوراکی 80 mg,17425
17426,17426,عماد درمان پارس,عماد درمان پارس,پخش رازی,ایران,برم هگزین-عماد   محلول خوراکی 4 mg/5ml 60 ml,17426
17427,17427,داروسازی ابوریحان,داروسازی ابوریحان,پخش رازی,ایران,آلدرون   قرص خوراکی 25 mg,17427
17428,17428,زیست اروند فارمد,زیست اروند فارمد,پخش رازی,ایران,پگلیمت   قرص خوراکی 12.5 mg/1000 mg,17428
17429,17429,سبحان دارو,سبحان دارو,پخش رازی,ایران,هالوپریدول-سبحان   قرص خوراکی 5 mg,17429
17430,17430,نو آوران دارویی کیمیا,نو آوران دارویی کیمیا,پخش رازی,ایران,کیتنت   کپسول خوراکی 12.5 mg,17430
17431,17431,دارو سازی بهوزان,دارو سازی بهوزان,پخش رازی,ایران,کلیندامایسین-بهوزان   کرم واژینال 2 % 40 g,17431
17432,17432,نانو فناوران داروئی الوند,نانو فناوران داروئی الوند,پخش رازی,ایران,ترکسوما   محلول تزریقی پرنترال 25 mg/1ml 0.8 mg,17432
17433,17433,تدبیر کالای جم,تدبیر کالای جم,پخش رازی,ایران,استراموکس   کپسول خوراکی 40 mg,17433
17434,17434,نانو فناوران داروئی الوند,نانو فناوران داروئی الوند,پخش رازی,ایران,لتوکان   پودر برای تهیه محلول تزریقی پرنترال 50 mg  mg,17434
17435,17435,سبحان دارو,سبحان دارو,پخش رازی,ایران,موپیتاپ   پماد موضعی 2 % 15 g,17435
17436,17436,داروسازی امین,داروسازی امین,پخش رازی,ایران,اندامین   قرص خوراکی 4 mg,17436
17437,17437,داروسازی ثنامد,داروسازی ثنامد,پخش رازی,ایران,آملوژین   قرص خوراکی 5 mg,17437
17438,17438,دارو سازی اسوه,دارو سازی اسوه,پخش رازی,ایران,ویتامین ب12   تزریقی پرنترال 1000 ug/1ml  ml,17438
17439,17439,عماد درمان پارس,عماد درمان پارس,پخش رازی,ایران,اکسپکتورانت-عماد   شربت خوراکی 100 mg/2 mg/30 mg/5ml 60 ml,17439
17440,17440,بهستان دارو,cheplapharm,پخش رازی,ایتالیا,سایمون   پودر لئوفیلیزه برای تهیه محلول تزریقی پرنترال 500 mg  mg,17440
17441,17441,ایران دارو,ایران دارو,پخش رازی,ایران,کاپتوپریل   قرص خوراکی 25 mg,17441
17442,17442,دارو سازی سها,دارو سازی سها,پخش رازی,ایران,مالوژل-اس   سوسپانسیون خوراکی 225 mg/200 mg/25 mg/5ml 240 ml,17442
17443,17443,داروسازی ابوریحان,داروسازی ابوریحان,پخش رازی,ایران,استامینوفن   شیاف مقعدی 325 mg,17443
17444,17444,داروسازی امین,داروسازی امین,پخش رازی,ایران,دیفنوکسیلات   قرص خوراکی 2.5 mg,17444
17445,17445,داروسازی دکتر عبیدی,داروسازی دکتر عبیدی,پخش رازی,ایران,ستیریزین-عبیدی   شربت خوراکی 1 mg/1ml 60 ml,17445
17446,17446,داروسازی ابوریحان,داروسازی ابوریحان,پخش رازی,ایران,آپیرابان   قرص خوراکی 5 mg,17446
17447,17447,سبحان دارو,سبحان دارو,پخش رازی,ایران,اوروسیترا   قرص خوراکی 5 meq,17447
17448,17448,کارخانجات دارو پخش,کارخانجات دارو پخش,پخش رازی,ایران,متادون   قرص خوراکی 20 mg,17448
17449,17449,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,پخش رازی,ایران,دکسون   محلول، قطره چشمی 0.1 % 5 ml,17449
17450,17450,داروسازی دانا,داروسازی دانا,پخش رازی,ایران,سپیماکس   پودر برای تهیه محلول تزریقی پرنترال 2 g  g,17450
17451,17451,صنعتی کیمیدارو,صنعتی کیمیدارو,پخش رازی,ایران,هیوسین-ان-بوتیل بروماید   تزریقی پرنترال 20 mg/1ml  ml,17451
17452,17452,البرز دارو,البرز دارو,پخش رازی,ایران,کو-تریموکسازول   سوسپانسیون خوراکی 200 mg/40 mg/5ml 100 ml,17452
17453,17453,ایران دارو,ایران دارو,پخش رازی,ایران,بوسپانکس   قرص خوراکی 5 mg,17453
17454,17454,زیست اروند فارمد,زیست اروند فارمد,پخش رازی,ایران,پگلیمت   قرص خوراکی 12.5 mg/500 mg,17454
17455,17455,ایران دارو,ایران دارو,پخش رازی,ایران,ملوکسیکام   قرص خوراکی 15 mg,17455
17456,17456,ایران ناژو,ایران ناژو,پخش رازی,ایران,کلیندامایسین-ناژو   محلول موضعی 10 mg/1ml 60 ml,17456
17457,17457,رامو فارمین,رامو فارمین,پخش رازی,ایران,آنتی میگرامین   قرص خوراکی 50 mg,17457
17458,17458,روناک,روناک,پخش رازی,ایران,کلیستیمتات   پودر برای تهیه محلول تزریقی پرنترال 1000000 [iu]  [iu],17458
17459,17459,تدبیر کالای جم,تدبیر کالای جم,پخش رازی,ایران,دترولیت   کپسول پیوسته رهش خوراکی 2 mg,17459
17460,17460,داروسازی شهید قاضی,داروسازی شهید قاضی,پخش رازی,ایران,منیزیم سولفات   تزریقی پرنترال 20 % 10 ml,17460
17461,17461,عماد درمان پارس,عماد درمان پارس,پخش رازی,ایران,بتامتازون-عماد   پماد موضعی 0.1 % 15 g,17461
17462,17462,سبحان دارو,سبحان دارو,پخش رازی,ایران,ایمی پرامین   قرص خوراکی 10 mg,17462
17463,17463,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,پخش رازی,ایران,زایلکس   اسپری موضعی 10 mg/1{dose} 50 ml,17463
17464,17464,ایران ناژو,ایران ناژو,پخش رازی,ایران,موپیروسین-ناژو   پماد موضعی 2 % 15 g,17464
17465,17465,داروسازی امین,داروسازی امین,پخش رازی,ایران,آریپیپرازول   قرص خوراکی 5 mg,17465
17466,17466,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,پخش رازی,ایران,اکسی تیپ   تزریقی پرنترال 10 u/1ml  ml,17466
17467,17467,داروسازی امین,داروسازی امین,پخش رازی,ایران,اورسوگارد   کپسول خوراکی 300 mg,17467
17468,17468,تدبیر کالای جم,تدبیر کالای جم,پخش رازی,ایران,استراموکس   کپسول خوراکی 25 mg,17468
17469,17469,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,پخش رازی,ایران,تئولین   تزریقی پرنترال 25 mg/1ml 10 ml,17469
17470,17470,تولیدی فاران شیمی تویسرکان,تولیدی فاران شیمی تویسرکان,پخش رازی,ایران,فاروکسی   قرص خوراکی 5 mg,17470
17471,17471,زیست اروند فارمد,زیست اروند فارمد,پخش رازی,ایران,آوانو   قرص خوراکی 25 mg/5 mg,17471
17472,17472,دارو سازی اسوه,دارو سازی اسوه,پخش رازی,ایران,والسارتان   قرص خوراکی 160 mg,17472
17473,17473,تدبیر کالای جم,تدبیر کالای جم,پخش رازی,ایران,استراموکس   کپسول خوراکی 18 mg,17473
17474,17474,داروسازی ثنامد,داروسازی ثنامد,پخش رازی,ایران,نودیاکس   قرص خوراکی 1000 mg,17474
17475,17475,داروسازی دکتر عبیدی,داروسازی دکتر عبیدی,پخش رازی,ایران,لانزو عبیدی   کپسول انتریک کوتد خوراکی 15 mg,17475
17476,17476,کارخانجات دارو پخش,کارخانجات دارو پخش,پخش رازی,ایران,برم هگزین   محلول خوراکی 4 mg/5ml 60 ml,17476
17477,17477,کشت و فرآوری مهرسا داروی یاسین,کشت و فرآوری مهرسا داروی یاسین,پخش رازی,ایران,اودین   قرص خوراکی 4 mg,17477
17478,17478,رامو فارمین,رامو فارمین,پخش رازی,ایران,سودوافدرین   شربت خوراکی 30 mg/5ml 60 mm,17478
17479,17479,داروسازی دکتر عبیدی,داروسازی دکتر عبیدی,پخش رازی,ایران,کلوبیوم   قرص خوراکی 10 mg,17479
17480,17480,عماد درمان پارس,عماد درمان پارس,پخش رازی,ایران,کلوتریمازول-عماد   کرم واژینال 1 % 50 g,17480
17481,17481,دارو سازی اسوه,دارو سازی اسوه,پخش رازی,ایران,اسوه-ویتامین آ   تزریقی پرنترال 50000 [iu]/1ml  ml,17481
17482,17482,نو آوران دارویی کیمیا,نو آوران دارویی کیمیا,پخش رازی,ایران,کیموتار   قرص خوراکی 150 mg,17482
17483,17483,داروسازی بهسا,داروسازی بهسا,پخش رازی,ایران,ویتامین آ+د بهسا   پماد موضعی 850 [iu]/85 [iu]/1g 30 g,17483
17484,17484,صنعتی کیمیدارو,صنعتی کیمیدارو,پخش رازی,ایران,مزالازین   قرص انتریک کوتد خوراکی 800 mg,17484
17485,17485,داروسازی ابوریحان,داروسازی ابوریحان,پخش رازی,ایران,پردنیزولون   قرص خوراکی 5 mg  ,17485
17486,17486,دارو سازی بهوزان,دارو سازی بهوزان,پخش رازی,ایران,آسیکلوزان   کرم موضعی 5 % 10 g,17486
17487,17487,داروسازی دانا,داروسازی دانا,پخش رازی,ایران,آموراکس   پودر برای تهیه سوسپانسیون   خوراکی 125 mg/5ml 100 ml,17487
17488,17488,لابراتوارهای سینا دارو,لابراتوارهای سینا دارو,پخش رازی,ایران,نازوفرین   اسپری از راه بینی 0.5 % 20 ml,17488
17489,17489,دارو سازی بهوزان,دارو سازی بهوزان,پخش رازی,ایران,نیتروفورازون- بهوزان   کرم موضعی 0.2 % 30 g,17489
17490,17490,سبحان دارو,سبحان دارو,پخش رازی,ایران,ایمی پرامین   قرص خوراکی 25 mg,17490
17491,17491,سبحان دارو,سبحان دارو,پخش رازی,ایران,سبانتیل   کپسول خوراکی 200 mg,17491
17492,17492,الحاوی,الحاوی,پخش رازی,ایران,پاراکید   سوسپانسیون، قطره خوراکی 100 mg/1ml 15 ml,17492
17493,17493,رامو فارمین,رامو فارمین,پخش رازی,ایران,ال دورام-سی    قرص خوراکی 100 mg/10 mg,17493
17494,17494,یارا طب خاورمیانه,hetero,پخش رازی,هند,وین کریس   تزریقی پرنترال 1 mg/1ml 1 mg,17494
17495,17495,ایران هورمون,ایران هورمون,پخش رازی,ایران,کنتراسمین   قرص خوراکی 3 mg/0.03 mg,17495
17496,17496,صنعتی کیمیدارو,صنعتی کیمیدارو,پخش رازی,ایران,افلوکساسین   قرص خوراکی 200 mg,17496
17497,17497,کوشان فارمد,کوشان فارمد,پخش رازی,ایران,لوزامیکس-اچ   قرص خوراکی 50 mg/12.5 mg,17497
17498,17498,کارخانجات دارو پخش,کارخانجات دارو پخش,پخش رازی,ایران,آتنولول   قرص خوراکی 100 mg,17498
17499,17499,ایران دارو,ایران دارو,پخش رازی,ایران,هیدروکلروتیازید   قرص خوراکی 50 mg,17499
17500,17500,داروئی آرام,medac gmbh,پخش رازی,آلمان,لوموستین مداک   کپسول خوراکی 40 mg,17500
17501,17501,داروسازی امین,داروسازی امین,پخش رازی,ایران,نورتریپتیلین   قرص خوراکی 10 mg,17501
